date_key,date,year,month,day,weekday,hour
20240320,2024-03-20 15:35:00,2024,3,20,Wednesday,15
20240320,2024-03-20 17:10:00,2024,3,20,Wednesday,17
20240320,2024-03-20 17:21:00,2024,3,20,Wednesday,17
20240320,2024-03-20 17:29:00,2024,3,20,Wednesday,17
20240320,2024-03-20 17:49:00,2024,3,20,Wednesday,17
20240320,2024-03-20 17:57:00,2024,3,20,Wednesday,17
20240320,2024-03-20 18:00:00,2024,3,20,Wednesday,18
20240320,2024-03-20 18:05:00,2024,3,20,Wednesday,18
20240320,2024-03-20 18:21:00,2024,3,20,Wednesday,18
20240320,2024-03-20 18:25:00,2024,3,20,Wednesday,18
20240320,2024-03-20 18:26:00,2024,3,20,Wednesday,18
20240320,2024-03-20 18:49:00,2024,3,20,Wednesday,18
20240320,2024-03-20 19:00:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:04:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:06:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:11:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:12:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:22:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:31:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:41:00,2024,3,20,Wednesday,19
20240320,2024-03-20 19:44:00,2024,3,20,Wednesday,19
20240320,2024-03-20 20:07:00,2024,3,20,Wednesday,20
20240320,2024-03-20 20:10:00,2024,3,20,Wednesday,20
20240320,2024-03-20 20:26:00,2024,3,20,Wednesday,20
20240320,2024-03-20 21:06:00,2024,3,20,Wednesday,21
20240320,2024-03-20 21:07:00,2024,3,20,Wednesday,21
20240320,2024-03-20 21:11:00,2024,3,20,Wednesday,21
20240320,2024-03-20 21:12:00,2024,3,20,Wednesday,21
20240320,2024-03-20 21:41:00,2024,3,20,Wednesday,21
20240320,2024-03-20 21:44:00,2024,3,20,Wednesday,21
20240320,2024-03-20 22:02:00,2024,3,20,Wednesday,22
20240320,2024-03-20 22:51:00,2024,3,20,Wednesday,22
20240320,2024-03-20 23:15:00,2024,3,20,Wednesday,23
20240321,2024-03-21 00:00:00,2024,3,21,Thursday,0
20240321,2024-03-21 00:40:00,2024,3,21,Thursday,0
20240321,2024-03-21 00:58:00,2024,3,21,Thursday,0
20240321,2024-03-21 01:10:00,2024,3,21,Thursday,1
20240321,2024-03-21 01:11:00,2024,3,21,Thursday,1
20240321,2024-03-21 01:12:00,2024,3,21,Thursday,1
20240321,2024-03-21 01:45:00,2024,3,21,Thursday,1
20240321,2024-03-21 01:54:00,2024,3,21,Thursday,1
20240321,2024-03-21 01:56:00,2024,3,21,Thursday,1
20240321,2024-03-21 02:04:00,2024,3,21,Thursday,2
20240321,2024-03-21 02:05:00,2024,3,21,Thursday,2
20240321,2024-03-21 02:50:00,2024,3,21,Thursday,2
20240321,2024-03-21 03:00:00,2024,3,21,Thursday,3
20240321,2024-03-21 03:23:00,2024,3,21,Thursday,3
20240321,2024-03-21 03:30:00,2024,3,21,Thursday,3
20240321,2024-03-21 04:09:00,2024,3,21,Thursday,4
20240321,2024-03-21 04:10:00,2024,3,21,Thursday,4
20240321,2024-03-21 04:14:00,2024,3,21,Thursday,4
20240321,2024-03-21 04:19:00,2024,3,21,Thursday,4
20240321,2024-03-21 04:20:00,2024,3,21,Thursday,4
20240321,2024-03-21 04:25:00,2024,3,21,Thursday,4
20240321,2024-03-21 04:28:00,2024,3,21,Thursday,4
20240321,2024-03-21 05:19:00,2024,3,21,Thursday,5
20240321,2024-03-21 05:29:00,2024,3,21,Thursday,5
20240321,2024-03-21 05:30:00,2024,3,21,Thursday,5
20240321,2024-03-21 05:32:00,2024,3,21,Thursday,5
20240321,2024-03-21 06:30:00,2024,3,21,Thursday,6
20240321,2024-03-21 07:18:00,2024,3,21,Thursday,7
20240321,2024-03-21 07:23:00,2024,3,21,Thursday,7
20240321,2024-03-21 07:25:00,2024,3,21,Thursday,7
20240321,2024-03-21 07:35:00,2024,3,21,Thursday,7
20240321,2024-03-21 08:09:00,2024,3,21,Thursday,8
20240321,2024-03-21 08:45:00,2024,3,21,Thursday,8
20240321,2024-03-21 09:03:00,2024,3,21,Thursday,9
20240321,2024-03-21 09:29:00,2024,3,21,Thursday,9
20240321,2024-03-21 09:37:00,2024,3,21,Thursday,9
20240321,2024-03-21 09:49:00,2024,3,21,Thursday,9
20240321,2024-03-21 09:56:00,2024,3,21,Thursday,9
20240321,2024-03-21 10:13:00,2024,3,21,Thursday,10
20240321,2024-03-21 10:18:00,2024,3,21,Thursday,10
20240321,2024-03-21 10:28:00,2024,3,21,Thursday,10
20240321,2024-03-21 10:35:00,2024,3,21,Thursday,10
20240321,2024-03-21 10:37:00,2024,3,21,Thursday,10
20240321,2024-03-21 10:39:00,2024,3,21,Thursday,10
20240321,2024-03-21 10:45:00,2024,3,21,Thursday,10
20240321,2024-03-21 11:04:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:05:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:08:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:10:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:11:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:14:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:28:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:30:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:33:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:34:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:35:00,2024,3,21,Thursday,11
20240321,2024-03-21 11:57:00,2024,3,21,Thursday,11
20240321,2024-03-21 12:04:00,2024,3,21,Thursday,12
20240321,2024-03-21 12:15:00,2024,3,21,Thursday,12
20240321,2024-03-21 12:25:00,2024,3,21,Thursday,12
20240321,2024-03-21 13:47:00,2024,3,21,Thursday,13
20240321,2024-03-21 13:57:00,2024,3,21,Thursday,13
20240321,2024-03-21 14:17:00,2024,3,21,Thursday,14
20240321,2024-03-21 14:22:00,2024,3,21,Thursday,14
20240321,2024-03-21 16:06:00,2024,3,21,Thursday,16
20240321,2024-03-21 16:08:00,2024,3,21,Thursday,16
20240321,2024-03-21 16:15:00,2024,3,21,Thursday,16
20240321,2024-03-21 17:40:00,2024,3,21,Thursday,17
20240321,2024-03-21 17:55:00,2024,3,21,Thursday,17
20240321,2024-03-21 17:56:00,2024,3,21,Thursday,17
20240321,2024-03-21 17:59:00,2024,3,21,Thursday,17
20240321,2024-03-21 18:01:00,2024,3,21,Thursday,18
20240321,2024-03-21 18:15:00,2024,3,21,Thursday,18
20240321,2024-03-21 18:28:00,2024,3,21,Thursday,18
20240321,2024-03-21 18:46:00,2024,3,21,Thursday,18
20240321,2024-03-21 18:56:00,2024,3,21,Thursday,18
20240321,2024-03-21 18:58:00,2024,3,21,Thursday,18
20240321,2024-03-21 18:59:00,2024,3,21,Thursday,18
20240321,2024-03-21 19:04:00,2024,3,21,Thursday,19
20240321,2024-03-21 19:15:00,2024,3,21,Thursday,19
20240321,2024-03-21 19:16:00,2024,3,21,Thursday,19
20240321,2024-03-21 19:36:00,2024,3,21,Thursday,19
20240321,2024-03-21 19:51:00,2024,3,21,Thursday,19
20240321,2024-03-21 19:53:00,2024,3,21,Thursday,19
20240321,2024-03-21 20:23:00,2024,3,21,Thursday,20
20240321,2024-03-21 20:31:00,2024,3,21,Thursday,20
20240321,2024-03-21 20:35:00,2024,3,21,Thursday,20
20240321,2024-03-21 20:39:00,2024,3,21,Thursday,20
20240321,2024-03-21 20:46:00,2024,3,21,Thursday,20
20240321,2024-03-21 20:49:00,2024,3,21,Thursday,20
20240321,2024-03-21 20:52:00,2024,3,21,Thursday,20
20240321,2024-03-21 21:10:00,2024,3,21,Thursday,21
20240321,2024-03-21 21:12:00,2024,3,21,Thursday,21
20240321,2024-03-21 21:21:00,2024,3,21,Thursday,21
20240321,2024-03-21 22:04:00,2024,3,21,Thursday,22
20240321,2024-03-21 22:09:00,2024,3,21,Thursday,22
20240321,2024-03-21 22:50:00,2024,3,21,Thursday,22
20240322,2024-03-22 00:00:00,2024,3,22,Friday,0
20240322,2024-03-22 00:30:00,2024,3,22,Friday,0
20240322,2024-03-22 01:05:00,2024,3,22,Friday,1
20240322,2024-03-22 01:20:00,2024,3,22,Friday,1
20240322,2024-03-22 01:23:00,2024,3,22,Friday,1
20240322,2024-03-22 01:41:00,2024,3,22,Friday,1
20240322,2024-03-22 01:46:00,2024,3,22,Friday,1
20240322,2024-03-22 02:15:00,2024,3,22,Friday,2
20240322,2024-03-22 02:20:00,2024,3,22,Friday,2
20240322,2024-03-22 02:25:00,2024,3,22,Friday,2
20240322,2024-03-22 02:45:00,2024,3,22,Friday,2
20240322,2024-03-22 03:00:00,2024,3,22,Friday,3
20240322,2024-03-22 03:01:00,2024,3,22,Friday,3
20240322,2024-03-22 03:06:00,2024,3,22,Friday,3
20240322,2024-03-22 04:10:00,2024,3,22,Friday,4
20240322,2024-03-22 04:30:00,2024,3,22,Friday,4
20240322,2024-03-22 04:35:00,2024,3,22,Friday,4
20240322,2024-03-22 05:00:00,2024,3,22,Friday,5
20240322,2024-03-22 06:32:00,2024,3,22,Friday,6
20240322,2024-03-22 07:41:00,2024,3,22,Friday,7
20240322,2024-03-22 08:53:00,2024,3,22,Friday,8
20240322,2024-03-22 09:15:00,2024,3,22,Friday,9
20240322,2024-03-22 09:20:00,2024,3,22,Friday,9
20240322,2024-03-22 09:29:00,2024,3,22,Friday,9
20240322,2024-03-22 09:51:00,2024,3,22,Friday,9
20240322,2024-03-22 10:05:00,2024,3,22,Friday,10
20240322,2024-03-22 10:09:00,2024,3,22,Friday,10
20240322,2024-03-22 10:10:00,2024,3,22,Friday,10
20240322,2024-03-22 10:18:00,2024,3,22,Friday,10
20240322,2024-03-22 10:26:00,2024,3,22,Friday,10
20240322,2024-03-22 10:29:00,2024,3,22,Friday,10
20240322,2024-03-22 10:44:00,2024,3,22,Friday,10
20240322,2024-03-22 10:45:00,2024,3,22,Friday,10
20240322,2024-03-22 10:53:00,2024,3,22,Friday,10
20240322,2024-03-22 11:00:00,2024,3,22,Friday,11
20240322,2024-03-22 11:06:00,2024,3,22,Friday,11
20240322,2024-03-22 11:07:00,2024,3,22,Friday,11
20240322,2024-03-22 11:40:00,2024,3,22,Friday,11
20240322,2024-03-22 12:05:00,2024,3,22,Friday,12
20240322,2024-03-22 12:17:00,2024,3,22,Friday,12
20240322,2024-03-22 12:18:00,2024,3,22,Friday,12
20240322,2024-03-22 12:37:00,2024,3,22,Friday,12
20240322,2024-03-22 12:40:00,2024,3,22,Friday,12
20240322,2024-03-22 12:42:00,2024,3,22,Friday,12
20240322,2024-03-22 12:46:00,2024,3,22,Friday,12
20240322,2024-03-22 12:50:00,2024,3,22,Friday,12
20240322,2024-03-22 13:15:00,2024,3,22,Friday,13
20240322,2024-03-22 13:22:00,2024,3,22,Friday,13
20240322,2024-03-22 13:27:00,2024,3,22,Friday,13
20240322,2024-03-22 14:13:00,2024,3,22,Friday,14
20240322,2024-03-22 15:23:00,2024,3,22,Friday,15
20240322,2024-03-22 17:11:00,2024,3,22,Friday,17
20240322,2024-03-22 17:12:00,2024,3,22,Friday,17
20240322,2024-03-22 17:38:00,2024,3,22,Friday,17
20240322,2024-03-22 17:42:00,2024,3,22,Friday,17
20240322,2024-03-22 18:09:00,2024,3,22,Friday,18
20240322,2024-03-22 18:11:00,2024,3,22,Friday,18
20240322,2024-03-22 18:48:00,2024,3,22,Friday,18
20240322,2024-03-22 18:54:00,2024,3,22,Friday,18
20240322,2024-03-22 19:21:00,2024,3,22,Friday,19
20240322,2024-03-22 19:44:00,2024,3,22,Friday,19
20240322,2024-03-22 19:55:00,2024,3,22,Friday,19
20240322,2024-03-22 20:03:00,2024,3,22,Friday,20
20240322,2024-03-22 20:19:00,2024,3,22,Friday,20
20240322,2024-03-22 20:25:00,2024,3,22,Friday,20
20240322,2024-03-22 20:30:00,2024,3,22,Friday,20
20240322,2024-03-22 20:42:00,2024,3,22,Friday,20
20240322,2024-03-22 20:54:00,2024,3,22,Friday,20
20240322,2024-03-22 21:09:00,2024,3,22,Friday,21
20240322,2024-03-22 21:26:00,2024,3,22,Friday,21
20240322,2024-03-22 21:31:00,2024,3,22,Friday,21
20240322,2024-03-22 21:35:00,2024,3,22,Friday,21
20240322,2024-03-22 21:51:00,2024,3,22,Friday,21
20240322,2024-03-22 22:35:00,2024,3,22,Friday,22
20240322,2024-03-22 23:00:00,2024,3,22,Friday,23
20240322,2024-03-22 23:10:00,2024,3,22,Friday,23
20240322,2024-03-22 23:42:00,2024,3,22,Friday,23
20240323,2024-03-23 00:00:00,2024,3,23,Saturday,0
20240323,2024-03-23 00:02:00,2024,3,23,Saturday,0
20240323,2024-03-23 00:16:00,2024,3,23,Saturday,0
20240323,2024-03-23 01:05:00,2024,3,23,Saturday,1
20240323,2024-03-23 01:10:00,2024,3,23,Saturday,1
20240323,2024-03-23 02:11:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:17:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:26:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:30:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:48:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:53:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:56:00,2024,3,23,Saturday,2
20240323,2024-03-23 02:59:00,2024,3,23,Saturday,2
20240323,2024-03-23 03:30:00,2024,3,23,Saturday,3
20240323,2024-03-23 03:50:00,2024,3,23,Saturday,3
20240323,2024-03-23 03:55:00,2024,3,23,Saturday,3
20240323,2024-03-23 04:23:00,2024,3,23,Saturday,4
20240323,2024-03-23 04:43:00,2024,3,23,Saturday,4
20240323,2024-03-23 05:10:00,2024,3,23,Saturday,5
20240323,2024-03-23 05:16:00,2024,3,23,Saturday,5
20240323,2024-03-23 05:34:00,2024,3,23,Saturday,5
20240323,2024-03-23 05:59:00,2024,3,23,Saturday,5
20240323,2024-03-23 07:55:00,2024,3,23,Saturday,7
20240323,2024-03-23 08:15:00,2024,3,23,Saturday,8
20240323,2024-03-23 08:18:00,2024,3,23,Saturday,8
20240323,2024-03-23 08:55:00,2024,3,23,Saturday,8
20240323,2024-03-23 09:20:00,2024,3,23,Saturday,9
20240323,2024-03-23 09:26:00,2024,3,23,Saturday,9
20240323,2024-03-23 09:48:00,2024,3,23,Saturday,9
20240323,2024-03-23 09:52:00,2024,3,23,Saturday,9
20240323,2024-03-23 10:03:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:14:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:22:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:36:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:38:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:47:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:55:00,2024,3,23,Saturday,10
20240323,2024-03-23 10:58:00,2024,3,23,Saturday,10
20240323,2024-03-23 11:30:00,2024,3,23,Saturday,11
20240323,2024-03-23 11:52:00,2024,3,23,Saturday,11
20240323,2024-03-23 11:55:00,2024,3,23,Saturday,11
20240323,2024-03-23 12:01:00,2024,3,23,Saturday,12
20240323,2024-03-23 12:13:00,2024,3,23,Saturday,12
20240323,2024-03-23 12:32:00,2024,3,23,Saturday,12
20240323,2024-03-23 13:15:00,2024,3,23,Saturday,13
20240323,2024-03-23 13:50:00,2024,3,23,Saturday,13
20240323,2024-03-23 13:53:00,2024,3,23,Saturday,13
20240323,2024-03-23 14:01:00,2024,3,23,Saturday,14
20240323,2024-03-23 14:15:00,2024,3,23,Saturday,14
20240323,2024-03-23 14:21:00,2024,3,23,Saturday,14
20240323,2024-03-23 16:19:00,2024,3,23,Saturday,16
20240323,2024-03-23 16:25:00,2024,3,23,Saturday,16
20240323,2024-03-23 17:00:00,2024,3,23,Saturday,17
20240323,2024-03-23 17:13:00,2024,3,23,Saturday,17
20240323,2024-03-23 17:16:00,2024,3,23,Saturday,17
20240323,2024-03-23 17:34:00,2024,3,23,Saturday,17
20240323,2024-03-23 18:00:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:02:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:04:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:06:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:14:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:20:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:38:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:39:00,2024,3,23,Saturday,18
20240323,2024-03-23 18:50:00,2024,3,23,Saturday,18
20240323,2024-03-23 19:17:00,2024,3,23,Saturday,19
20240323,2024-03-23 19:32:00,2024,3,23,Saturday,19
20240323,2024-03-23 20:07:00,2024,3,23,Saturday,20
20240323,2024-03-23 20:21:00,2024,3,23,Saturday,20
20240323,2024-03-23 20:28:00,2024,3,23,Saturday,20
20240323,2024-03-23 21:15:00,2024,3,23,Saturday,21
20240323,2024-03-23 21:25:00,2024,3,23,Saturday,21
20240323,2024-03-23 21:41:00,2024,3,23,Saturday,21
20240323,2024-03-23 21:51:00,2024,3,23,Saturday,21
20240323,2024-03-23 23:27:00,2024,3,23,Saturday,23
20240324,2024-03-24 00:00:00,2024,3,24,Sunday,0
20240324,2024-03-24 00:17:00,2024,3,24,Sunday,0
20240324,2024-03-24 00:30:00,2024,3,24,Sunday,0
20240324,2024-03-24 01:20:00,2024,3,24,Sunday,1
20240324,2024-03-24 01:23:00,2024,3,24,Sunday,1
20240324,2024-03-24 01:50:00,2024,3,24,Sunday,1
20240324,2024-03-24 02:43:00,2024,3,24,Sunday,2
20240324,2024-03-24 03:00:00,2024,3,24,Sunday,3
20240324,2024-03-24 03:15:00,2024,3,24,Sunday,3
20240324,2024-03-24 03:16:00,2024,3,24,Sunday,3
20240324,2024-03-24 03:25:00,2024,3,24,Sunday,3
20240324,2024-03-24 03:37:00,2024,3,24,Sunday,3
20240324,2024-03-24 03:40:00,2024,3,24,Sunday,3
20240324,2024-03-24 03:50:00,2024,3,24,Sunday,3
20240324,2024-03-24 04:03:00,2024,3,24,Sunday,4
20240324,2024-03-24 04:05:00,2024,3,24,Sunday,4
20240324,2024-03-24 04:14:00,2024,3,24,Sunday,4
20240324,2024-03-24 04:16:00,2024,3,24,Sunday,4
20240324,2024-03-24 04:40:00,2024,3,24,Sunday,4
20240324,2024-03-24 05:15:00,2024,3,24,Sunday,5
20240324,2024-03-24 05:20:00,2024,3,24,Sunday,5
20240324,2024-03-24 05:27:00,2024,3,24,Sunday,5
20240324,2024-03-24 05:28:00,2024,3,24,Sunday,5
20240324,2024-03-24 07:43:00,2024,3,24,Sunday,7
20240324,2024-03-24 07:47:00,2024,3,24,Sunday,7
20240324,2024-03-24 07:48:00,2024,3,24,Sunday,7
20240324,2024-03-24 07:59:00,2024,3,24,Sunday,7
20240324,2024-03-24 08:30:00,2024,3,24,Sunday,8
20240324,2024-03-24 09:13:00,2024,3,24,Sunday,9
20240324,2024-03-24 09:19:00,2024,3,24,Sunday,9
20240324,2024-03-24 09:23:00,2024,3,24,Sunday,9
20240324,2024-03-24 09:28:00,2024,3,24,Sunday,9
20240324,2024-03-24 09:30:00,2024,3,24,Sunday,9
20240324,2024-03-24 09:33:00,2024,3,24,Sunday,9
20240324,2024-03-24 09:36:00,2024,3,24,Sunday,9
20240324,2024-03-24 10:04:00,2024,3,24,Sunday,10
20240324,2024-03-24 10:22:00,2024,3,24,Sunday,10
20240324,2024-03-24 10:31:00,2024,3,24,Sunday,10
20240324,2024-03-24 10:36:00,2024,3,24,Sunday,10
20240324,2024-03-24 10:38:00,2024,3,24,Sunday,10
20240324,2024-03-24 10:56:00,2024,3,24,Sunday,10
20240324,2024-03-24 11:12:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:13:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:14:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:17:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:19:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:21:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:22:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:25:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:27:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:30:00,2024,3,24,Sunday,11
20240324,2024-03-24 11:44:00,2024,3,24,Sunday,11
20240324,2024-03-24 12:03:00,2024,3,24,Sunday,12
20240324,2024-03-24 12:04:00,2024,3,24,Sunday,12
20240324,2024-03-24 12:09:00,2024,3,24,Sunday,12
20240324,2024-03-24 12:26:00,2024,3,24,Sunday,12
20240324,2024-03-24 12:35:00,2024,3,24,Sunday,12
20240324,2024-03-24 12:55:00,2024,3,24,Sunday,12
20240324,2024-03-24 12:58:00,2024,3,24,Sunday,12
20240324,2024-03-24 13:13:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:21:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:27:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:31:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:35:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:37:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:38:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:41:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:45:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:47:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:49:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:51:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:52:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:55:00,2024,3,24,Sunday,13
20240324,2024-03-24 13:58:00,2024,3,24,Sunday,13
20240324,2024-03-24 14:06:00,2024,3,24,Sunday,14
20240324,2024-03-24 14:59:00,2024,3,24,Sunday,14
20240324,2024-03-24 15:59:00,2024,3,24,Sunday,15
20240324,2024-03-24 16:04:00,2024,3,24,Sunday,16
20240324,2024-03-24 16:32:00,2024,3,24,Sunday,16
20240324,2024-03-24 16:36:00,2024,3,24,Sunday,16
20240324,2024-03-24 16:38:00,2024,3,24,Sunday,16
20240324,2024-03-24 16:57:00,2024,3,24,Sunday,16
20240324,2024-03-24 17:20:00,2024,3,24,Sunday,17
20240324,2024-03-24 17:35:00,2024,3,24,Sunday,17
20240324,2024-03-24 17:41:00,2024,3,24,Sunday,17
20240324,2024-03-24 17:49:00,2024,3,24,Sunday,17
20240324,2024-03-24 17:50:00,2024,3,24,Sunday,17
20240324,2024-03-24 18:01:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:03:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:10:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:17:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:26:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:31:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:43:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:48:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:58:00,2024,3,24,Sunday,18
20240324,2024-03-24 18:59:00,2024,3,24,Sunday,18
20240324,2024-03-24 19:45:00,2024,3,24,Sunday,19
20240324,2024-03-24 19:59:00,2024,3,24,Sunday,19
20240324,2024-03-24 20:03:00,2024,3,24,Sunday,20
20240324,2024-03-24 20:13:00,2024,3,24,Sunday,20
20240324,2024-03-24 20:51:00,2024,3,24,Sunday,20
20240324,2024-03-24 20:56:00,2024,3,24,Sunday,20
20240324,2024-03-24 21:01:00,2024,3,24,Sunday,21
20240324,2024-03-24 21:52:00,2024,3,24,Sunday,21
20240324,2024-03-24 22:44:00,2024,3,24,Sunday,22
20240324,2024-03-24 23:47:00,2024,3,24,Sunday,23
20240325,2024-03-25 00:00:00,2024,3,25,Monday,0
20240325,2024-03-25 00:29:00,2024,3,25,Monday,0
20240325,2024-03-25 00:34:00,2024,3,25,Monday,0
20240325,2024-03-25 00:37:00,2024,3,25,Monday,0
20240325,2024-03-25 01:00:00,2024,3,25,Monday,1
20240325,2024-03-25 01:02:00,2024,3,25,Monday,1
20240325,2024-03-25 01:26:00,2024,3,25,Monday,1
20240325,2024-03-25 01:35:00,2024,3,25,Monday,1
20240325,2024-03-25 01:40:00,2024,3,25,Monday,1
20240325,2024-03-25 02:03:00,2024,3,25,Monday,2
20240325,2024-03-25 02:15:00,2024,3,25,Monday,2
20240325,2024-03-25 02:20:00,2024,3,25,Monday,2
20240325,2024-03-25 02:40:00,2024,3,25,Monday,2
20240325,2024-03-25 02:45:00,2024,3,25,Monday,2
20240325,2024-03-25 02:47:00,2024,3,25,Monday,2
20240325,2024-03-25 02:48:00,2024,3,25,Monday,2
20240325,2024-03-25 03:30:00,2024,3,25,Monday,3
20240325,2024-03-25 03:32:00,2024,3,25,Monday,3
20240325,2024-03-25 03:34:00,2024,3,25,Monday,3
20240325,2024-03-25 03:43:00,2024,3,25,Monday,3
20240325,2024-03-25 03:45:00,2024,3,25,Monday,3
20240325,2024-03-25 03:50:00,2024,3,25,Monday,3
20240325,2024-03-25 04:10:00,2024,3,25,Monday,4
20240325,2024-03-25 04:46:00,2024,3,25,Monday,4
20240325,2024-03-25 04:50:00,2024,3,25,Monday,4
20240325,2024-03-25 05:18:00,2024,3,25,Monday,5
20240325,2024-03-25 07:07:00,2024,3,25,Monday,7
20240325,2024-03-25 07:38:00,2024,3,25,Monday,7
20240325,2024-03-25 07:44:00,2024,3,25,Monday,7
20240325,2024-03-25 08:52:00,2024,3,25,Monday,8
20240325,2024-03-25 09:30:00,2024,3,25,Monday,9
20240325,2024-03-25 09:35:00,2024,3,25,Monday,9
20240325,2024-03-25 09:58:00,2024,3,25,Monday,9
20240325,2024-03-25 10:07:00,2024,3,25,Monday,10
20240325,2024-03-25 10:10:00,2024,3,25,Monday,10
20240325,2024-03-25 10:15:00,2024,3,25,Monday,10
20240325,2024-03-25 10:19:00,2024,3,25,Monday,10
20240325,2024-03-25 10:40:00,2024,3,25,Monday,10
20240325,2024-03-25 10:48:00,2024,3,25,Monday,10
20240325,2024-03-25 11:08:00,2024,3,25,Monday,11
20240325,2024-03-25 11:09:00,2024,3,25,Monday,11
20240325,2024-03-25 11:36:00,2024,3,25,Monday,11
20240325,2024-03-25 12:16:00,2024,3,25,Monday,12
20240325,2024-03-25 12:29:00,2024,3,25,Monday,12
20240325,2024-03-25 12:44:00,2024,3,25,Monday,12
20240325,2024-03-25 12:50:00,2024,3,25,Monday,12
20240325,2024-03-25 12:51:00,2024,3,25,Monday,12
20240325,2024-03-25 12:53:00,2024,3,25,Monday,12
20240325,2024-03-25 12:59:00,2024,3,25,Monday,12
20240325,2024-03-25 13:06:00,2024,3,25,Monday,13
20240325,2024-03-25 13:40:00,2024,3,25,Monday,13
20240325,2024-03-25 13:41:00,2024,3,25,Monday,13
20240325,2024-03-25 13:49:00,2024,3,25,Monday,13
20240325,2024-03-25 13:53:00,2024,3,25,Monday,13
20240325,2024-03-25 13:54:00,2024,3,25,Monday,13
20240325,2024-03-25 14:04:00,2024,3,25,Monday,14
20240325,2024-03-25 14:05:00,2024,3,25,Monday,14
20240325,2024-03-25 15:17:00,2024,3,25,Monday,15
20240325,2024-03-25 16:44:00,2024,3,25,Monday,16
20240325,2024-03-25 17:02:00,2024,3,25,Monday,17
20240325,2024-03-25 17:15:00,2024,3,25,Monday,17
20240325,2024-03-25 17:28:00,2024,3,25,Monday,17
20240325,2024-03-25 17:32:00,2024,3,25,Monday,17
20240325,2024-03-25 17:45:00,2024,3,25,Monday,17
20240325,2024-03-25 17:55:00,2024,3,25,Monday,17
